Date,Hour,Total Market Demand,Ontario Demand
11-Aug-14,20,21375,19345
11-Aug-14,21,20810,19001
11-Aug-14,22,20249,17924
11-Aug-14,23,18478,16364
11-Aug-14,24,17489,15070
12-Aug-14,1,17248,14284
12-Aug-14,2,17108,13714
12-Aug-14,3,17249,13542
12-Aug-14,4,16619,13403
12-Aug-14,5,17016,13804
12-Aug-14,6,17687,14960
12-Aug-14,7,18931,16087
12-Aug-14,8,19551,17094
12-Aug-14,9,19472,17641
12-Aug-14,10,20025,18301
12-Aug-14,11,20422,18696
12-Aug-14,12,20523,18987
12-Aug-14,13,20467,19340
12-Aug-14,14,20689,19469
12-Aug-14,15,20747,19379
12-Aug-14,16,20455,19211
12-Aug-14,17,20535,19313
12-Aug-14,18,20076,18970
12-Aug-14,19,19975,18713
12-Aug-14,20,20150,18784
12-Aug-14,21,19959,18509
12-Aug-14,22,19187,17229
12-Aug-14,23,17910,15762
12-Aug-14,24,16890,14640
13-Aug-14,1,17023,14007
13-Aug-14,2,16710,13348
13-Aug-14,3,16524,13012
13-Aug-14,4,16534,13036
13-Aug-14,5,16175,13357
13-Aug-14,6,17033,14373
13-Aug-14,7,17811,15308
13-Aug-14,8,18454,16272
13-Aug-14,9,18674,16548
13-Aug-14,10,19370,16869
13-Aug-14,11,19590,17122
13-Aug-14,12,19593,17235
13-Aug-14,13,19551,17379
13-Aug-14,14,19313,17181
13-Aug-14,15,19255,17152
13-Aug-14,16,19354,17262
13-Aug-14,17,19500,17341
13-Aug-14,18,19317,16957
13-Aug-14,19,19499,16960
13-Aug-14,20,19361,17096
13-Aug-14,21,18751,16864
13-Aug-14,22,17685,15847
13-Aug-14,23,16283,14530
13-Aug-14,24,16004,13651
14-Aug-14,1,16405,13028
14-Aug-14,2,15985,12678
14-Aug-14,3,15561,12420
14-Aug-14,4,15575,12308
14-Aug-14,5,15942,12698
14-Aug-14,6,16496,13699
14-Aug-14,7,17410,14597
14-Aug-14,8,18044,15346
14-Aug-14,9,18027,15525
14-Aug-14,10,18586,15777
14-Aug-14,11,18801,15912
14-Aug-14,12,18825,15982
14-Aug-14,13,18974,16093
14-Aug-14,14,18817,15948
14-Aug-14,15,18634,15891
14-Aug-14,16,18930,16189
14-Aug-14,17,19053,16322
14-Aug-14,18,18872,16066
14-Aug-14,19,18760,16294
14-Aug-14,20,18652,16559
14-Aug-14,21,18680,16515
14-Aug-14,22,18016,15457
14-Aug-14,23,17011,14237
14-Aug-14,24,16615,13209
15-Aug-14,1,16148,12719
15-Aug-14,2,15757,12353
15-Aug-14,3,15541,12056
15-Aug-14,4,15509,12081
15-Aug-14,5,15470,12473
15-Aug-14,6,16134,13361
15-Aug-14,7,15997,14187
15-Aug-14,8,16684,14988
15-Aug-14,9,17176,15405
15-Aug-14,10,17355,15570
15-Aug-14,11,17602,15736
15-Aug-14,12,17809,15830
15-Aug-14,13,17737,15824
15-Aug-14,14,17676,15756
15-Aug-14,15,17693,15796
15-Aug-14,16,17744,15844
15-Aug-14,17,17961,15897
15-Aug-14,18,18059,15834
15-Aug-14,19,18050,15893
15-Aug-14,20,18083,16108
15-Aug-14,21,18176,16017
15-Aug-14,22,17311,14738
15-Aug-14,23,16061,13696
15-Aug-14,24,15785,12741
16-Aug-14,1,15274,12147
16-Aug-14,2,15336,11837
16-Aug-14,3,15135,11604
16-Aug-14,4,14912,11527
16-Aug-14,5,14535,11578
16-Aug-14,6,14765,11868
16-Aug-14,7,14374,12316
16-Aug-14,8,15681,13188
16-Aug-14,9,16250,13990
16-Aug-14,10,17464,14505
16-Aug-14,11,17493,14847
16-Aug-14,12,17658,14860
16-Aug-14,13,17553,14819
16-Aug-14,14,17570,14697
16-Aug-14,15,17630,14712
16-Aug-14,16,17877,14875
16-Aug-14,17,18003,15188
16-Aug-14,18,17874,15195
16-Aug-14,19,17476,15009
16-Aug-14,20,17497,15213
16-Aug-14,21,17440,14971
16-Aug-14,22,16741,14337
16-Aug-14,23,16233,13562
16-Aug-14,24,15516,12703
17-Aug-14,1,15012,12106
17-Aug-14,2,14885,11771
17-Aug-14,3,14498,11497
17-Aug-14,4,14474,11362
17-Aug-14,5,14468,11382
17-Aug-14,6,14483,11447
17-Aug-14,7,14545,11782
17-Aug-14,8,15852,12660
17-Aug-14,9,15741,13350
17-Aug-14,10,16492,13946
17-Aug-14,11,16996,14342
17-Aug-14,12,17016,14178
17-Aug-14,13,17295,14405
17-Aug-14,14,17259,14368
17-Aug-14,15,17238,14391
17-Aug-14,16,17609,14738
17-Aug-14,17,18085,15465
17-Aug-14,18,18261,15644
17-Aug-14,19,17955,15583
17-Aug-14,20,17603,15885
17-Aug-14,21,17653,15926
17-Aug-14,22,16975,14888
17-Aug-14,23,15896,13824
17-Aug-14,24,15199,12847
18-Aug-14,1,15082,12316
18-Aug-14,2,15038,12018
18-Aug-14,3,14982,11901
18-Aug-14,4,14873,11930
18-Aug-14,5,15204,12291
18-Aug-14,6,15812,13266
18-Aug-14,7,16769,14389
18-Aug-14,8,17350,15141
18-Aug-14,9,17245,15561
18-Aug-14,10,17706,15880
18-Aug-14,11,18085,16200
18-Aug-14,12,18431,16533
18-Aug-14,13,19076,16793
18-Aug-14,14,19057,16756
18-Aug-14,15,19272,16785
18-Aug-14,16,19276,17059
18-Aug-14,17,19604,17377
18-Aug-14,18,19492,17302
18-Aug-14,19,19511,17215
18-Aug-14,20,19422,17510
18-Aug-14,21,19070,17293
18-Aug-14,22,18213,16000
18-Aug-14,23,16251,14589
18-Aug-14,24,16177,13585
19-Aug-14,1,15753,12910
19-Aug-14,2,15647,12547
19-Aug-14,3,15569,12416
19-Aug-14,4,15595,12446
19-Aug-14,5,15778,12838
19-Aug-14,6,16160,13760
19-Aug-14,7,16790,14555
19-Aug-14,8,17902,15446
19-Aug-14,9,18303,15920
19-Aug-14,10,18524,16080
19-Aug-14,11,19107,16616
19-Aug-14,12,19034,16753
19-Aug-14,13,18907,16963
19-Aug-14,14,18894,17031
19-Aug-14,15,19456,17245
19-Aug-14,16,19874,17649
19-Aug-14,17,20057,17987
19-Aug-14,18,19466,17705
19-Aug-14,19,19112,17328
19-Aug-14,20,19712,17964
19-Aug-14,21,19462,17613
19-Aug-14,22,18389,16365
19-Aug-14,23,16805,15008
19-Aug-14,24,16469,14121
20-Aug-14,1,16464,13473
20-Aug-14,2,16053,13145
20-Aug-14,3,15629,12943
20-Aug-14,4,15770,12895
20-Aug-14,5,15716,13303
20-Aug-14,6,16266,14164
20-Aug-14,7,17559,15089
20-Aug-14,8,18352,16147
20-Aug-14,9,18602,16624
20-Aug-14,10,19351,17178
20-Aug-14,11,19684,17487
20-Aug-14,12,20079,17790
20-Aug-14,13,20275,18026
20-Aug-14,14,20233,18050
20-Aug-14,15,20448,18300
20-Aug-14,16,20969,18525
20-Aug-14,17,21047,18776
20-Aug-14,18,21049,18680
20-Aug-14,19,20851,18652
20-Aug-14,20,20948,18940
20-Aug-14,21,20388,18597
20-Aug-14,22,18466,17201
20-Aug-14,23,17089,15831
20-Aug-14,24,16321,14662
21-Aug-14,1,16466,14044
21-Aug-14,2,16389,13665
21-Aug-14,3,16301,13391
21-Aug-14,4,15978,13323
21-Aug-14,5,15928,13791
21-Aug-14,6,16408,14787
21-Aug-14,7,17894,15874
21-Aug-14,8,18386,16804
21-Aug-14,9,19303,17348
21-Aug-14,10,20142,17907
21-Aug-14,11,20754,18396
21-Aug-14,12,21036,18674
21-Aug-14,13,20910,18852
21-Aug-14,14,21072,18796
21-Aug-14,15,21525,19146
21-Aug-14,16,21400,19313
21-Aug-14,17,21425,19532
21-Aug-14,18,21431,19320
21-Aug-14,19,20945,19140
21-Aug-14,20,21122,19399
21-Aug-14,21,20701,19150
21-Aug-14,22,19253,17803
21-Aug-14,23,17967,16466
21-Aug-14,24,16740,15191
22-Aug-14,1,16300,14466
22-Aug-14,2,16419,13899
22-Aug-14,3,16178,13586
22-Aug-14,4,15962,13509
22-Aug-14,5,15899,13868
22-Aug-14,6,16370,14891
22-Aug-14,7,16891,15843
22-Aug-14,8,17511,16765
22-Aug-14,9,18940,17490
22-Aug-14,10,19068,17889
22-Aug-14,11,19302,18271
22-Aug-14,12,19441,18477
22-Aug-14,13,19666,18718
22-Aug-14,14,19737,18864
22-Aug-14,15,19864,18822
22-Aug-14,16,20174,18941
22-Aug-14,17,20492,19152
22-Aug-14,18,20681,18935
22-Aug-14,19,20298,18600
22-Aug-14,20,19893,18595
22-Aug-14,21,19498,18287
22-Aug-14,22,18669,17244
22-Aug-14,23,17058,15778
22-Aug-14,24,16085,14738
23-Aug-14,1,15892,13995
23-Aug-14,2,15834,13267
23-Aug-14,3,15658,13001
23-Aug-14,4,15520,12934
23-Aug-14,5,15368,13033
23-Aug-14,6,15207,13420
23-Aug-14,7,15243,13856
23-Aug-14,8,15952,14831
23-Aug-14,9,16517,15538
23-Aug-14,10,17133,15991
23-Aug-14,11,17310,16292
23-Aug-14,12,17290,16274
23-Aug-14,13,17563,16285
23-Aug-14,14,17140,16193
23-Aug-14,15,17175,16154
23-Aug-14,16,17742,16496
23-Aug-14,17,17718,16741
23-Aug-14,18,17776,16770
23-Aug-14,19,17223,16323
23-Aug-14,20,17440,16477
23-Aug-14,21,17146,16227
23-Aug-14,22,16321,15272
23-Aug-14,23,15631,14370
23-Aug-14,24,15316,13529
24-Aug-14,1,14899,12933
24-Aug-14,2,14748,12510
24-Aug-14,3,14272,12185
24-Aug-14,4,14424,12081
24-Aug-14,5,14417,12068
24-Aug-14,6,14632,12213
24-Aug-14,7,15145,12543
24-Aug-14,8,15562,13309
24-Aug-14,9,15936,14196
24-Aug-14,10,16466,14794
24-Aug-14,11,16792,15252
24-Aug-14,12,17117,15813
24-Aug-14,13,17189,15907
24-Aug-14,14,17325,16107
24-Aug-14,15,17915,16404
24-Aug-14,16,18315,16782
24-Aug-14,17,18922,17411
24-Aug-14,18,18574,17354
24-Aug-14,19,18127,17001
24-Aug-14,20,18302,17154
24-Aug-14,21,17970,17008
24-Aug-14,22,17233,15916
24-Aug-14,23,15975,14717
24-Aug-14,24,15632,13780
25-Aug-14,1,15034,13124
25-Aug-14,2,15235,12703
25-Aug-14,3,15067,12428
25-Aug-14,4,15389,12662
25-Aug-14,5,15620,13168
25-Aug-14,6,16440,14257
25-Aug-14,7,17595,15323
25-Aug-14,8,17687,16092
25-Aug-14,9,18534,17017
25-Aug-14,10,19644,17704
25-Aug-14,11,20358,18061
25-Aug-14,12,21066,18716
25-Aug-14,13,21459,19131
25-Aug-14,14,21489,19070
25-Aug-14,15,22000,19492
25-Aug-14,16,21832,19658
25-Aug-14,17,22299,20061
25-Aug-14,18,22520,20027
25-Aug-14,19,21794,19607
25-Aug-14,20,21773,19534
25-Aug-14,21,21047,19169
25-Aug-14,22,19896,17785
25-Aug-14,23,18160,16320
25-Aug-14,24,17369,15192
26-Aug-14,1,16616,14259
26-Aug-14,2,16639,13583
26-Aug-14,3,16482,13476
26-Aug-14,4,16356,13397
26-Aug-14,5,16850,13832
26-Aug-14,6,17317,14974
26-Aug-14,7,18667,16140
26-Aug-14,8,19182,17242
26-Aug-14,9,20192,18160
26-Aug-14,10,20508,18753
26-Aug-14,11,21541,19474
26-Aug-14,12,22035,20074
26-Aug-14,13,22526,20574
26-Aug-14,14,23040,20821
26-Aug-14,15,23139,21018
26-Aug-14,16,23563,21316
26-Aug-14,17,23518,21363
26-Aug-14,18,22777,20893
26-Aug-14,19,22349,20770
26-Aug-14,20,22279,20992
26-Aug-14,21,21640,20524
26-Aug-14,22,20450,19287
26-Aug-14,23,19084,17659
26-Aug-14,24,17990,16332
27-Aug-14,1,17096,15414
27-Aug-14,2,16908,14915
27-Aug-14,3,16408,14352
27-Aug-14,4,16198,14048
27-Aug-14,5,16666,14310
27-Aug-14,6,17302,15173
27-Aug-14,7,18403,16142
27-Aug-14,8,19079,17055
27-Aug-14,9,19729,17730
27-Aug-14,10,19886,18021
27-Aug-14,11,20088,18397
27-Aug-14,12,21215,18745
27-Aug-14,13,21583,19039
27-Aug-14,14,21354,18787
27-Aug-14,15,21318,18859
27-Aug-14,16,21785,19224
27-Aug-14,17,22030,19247
27-Aug-14,18,21569,18726
27-Aug-14,19,21258,18456
27-Aug-14,20,21161,18600
27-Aug-14,21,20431,18050
27-Aug-14,22,18993,16763
27-Aug-14,23,17719,15297
27-Aug-14,24,16469,14111
28-Aug-14,1,15858,13506
28-Aug-14,2,15725,13105
28-Aug-14,3,15662,12799
28-Aug-14,4,15432,12727
28-Aug-14,5,15674,13166
28-Aug-14,6,16303,14048
28-Aug-14,7,17627,15115
28-Aug-14,8,17512,15682
28-Aug-14,9,18046,16044
28-Aug-14,10,18377,16267
28-Aug-14,11,18688,16406
28-Aug-14,12,19193,16599
28-Aug-14,13,19875,16792
28-Aug-14,14,19716,16692
28-Aug-14,15,20086,17000
28-Aug-14,16,20338,17351
28-Aug-14,17,20628,17544
28-Aug-14,18,20344,17536
28-Aug-14,19,20150,17197
28-Aug-14,20,20436,17537
28-Aug-14,21,19528,17170
28-Aug-14,22,18201,15961
28-Aug-14,23,16505,14547
28-Aug-14,24,16225,13681
29-Aug-14,1,15694,12986
29-Aug-14,2,15577,12664
29-Aug-14,3,15358,12352
29-Aug-14,4,15444,12438
29-Aug-14,5,15600,12840
29-Aug-14,6,16278,13637
29-Aug-14,7,16984,14408
29-Aug-14,8,17747,15151
29-Aug-14,9,18295,15631
29-Aug-14,10,18396,15825
29-Aug-14,11,18646,16079
29-Aug-14,12,18868,16335
29-Aug-14,13,19338,16525
29-Aug-14,14,19287,16620
29-Aug-14,15,19328,16656
29-Aug-14,16,19595,16943
29-Aug-14,17,19820,17165
29-Aug-14,18,19676,16931
29-Aug-14,19,19296,16584
29-Aug-14,20,19435,17130
29-Aug-14,21,18635,16521
29-Aug-14,22,17881,15588
29-Aug-14,23,16941,14405
29-Aug-14,24,16447,13411
30-Aug-14,1,15934,12808
30-Aug-14,2,15431,12367
30-Aug-14,3,15168,12029
30-Aug-14,4,15038,11812
30-Aug-14,5,14957,11906
30-Aug-14,6,15169,12213
30-Aug-14,7,15168,12582
30-Aug-14,8,16381,13694
30-Aug-14,9,17077,14409
30-Aug-14,10,17886,15069
30-Aug-14,11,18142,15693
30-Aug-14,12,18631,16196
30-Aug-14,13,18612,16679
30-Aug-14,14,18731,16943
30-Aug-14,15,19189,17282
30-Aug-14,16,19676,17584
30-Aug-14,17,19322,17724
30-Aug-14,18,19151,17751
30-Aug-14,19,19077,17368
30-Aug-14,20,19503,17767
30-Aug-14,21,18922,17419
30-Aug-14,22,18530,16398
30-Aug-14,23,17802,15275
30-Aug-14,24,17396,14444
31-Aug-14,1,16892,13823
31-Aug-14,2,16729,13492
31-Aug-14,3,16344,13152
31-Aug-14,4,16252,12960
31-Aug-14,5,15993,12901
31-Aug-14,6,16135,13106
31-Aug-14,7,15962,13396
31-Aug-14,8,16706,14464
31-Aug-14,9,17448,15465
31-Aug-14,10,18016,16360
31-Aug-14,11,18698,17215
31-Aug-14,12,19138,17682
31-Aug-14,13,19326,17644
31-Aug-14,14,19382,17500
31-Aug-14,15,19946,17900
31-Aug-14,16,20555,18320
31-Aug-14,17,20998,18710
31-Aug-14,18,20755,18600
31-Aug-14,19,20110,18157
31-Aug-14,20,20066,18089
31-Aug-14,21,19393,17721
31-Aug-14,22,18446,16595
31-Aug-14,23,17170,15289
31-Aug-14,24,16527,14225
01-Sep-14,1,16293,13472
01-Sep-14,2,15678,12951
01-Sep-14,3,15503,12715
01-Sep-14,4,15506,12592
01-Sep-14,5,15623,12593
01-Sep-14,6,16156,12818
01-Sep-14,7,15737,12946
01-Sep-14,8,16310,13914
01-Sep-14,9,17071,14802
01-Sep-14,10,17779,15613
01-Sep-14,11,18505,16260
01-Sep-14,12,19506,16863
01-Sep-14,13,20011,17317
01-Sep-14,14,20588,17613
01-Sep-14,15,21183,18064
01-Sep-14,16,21561,18542
01-Sep-14,17,21900,19061
01-Sep-14,18,21863,19020
01-Sep-14,19,21878,18964
01-Sep-14,20,22150,19436
01-Sep-14,21,20817,18765
01-Sep-14,22,19750,17546
01-Sep-14,23,18481,16077
01-Sep-14,24,17404,14846
02-Sep-14,1,16626,14211
02-Sep-14,2,16697,13734
02-Sep-14,3,16364,13414
02-Sep-14,4,16462,13444
02-Sep-14,5,16727,13939
02-Sep-14,6,17863,15350
02-Sep-14,7,18768,16822
02-Sep-14,8,20110,17695
02-Sep-14,9,21143,18459
02-Sep-14,10,21832,19377
02-Sep-14,11,21729,19475
02-Sep-14,12,21401,19366
02-Sep-14,13,21111,19372
02-Sep-14,14,21526,19299
02-Sep-14,15,21691,18813
02-Sep-14,16,22078,18852
02-Sep-14,17,21893,18776
02-Sep-14,18,21738,18856
02-Sep-14,19,21751,18991
02-Sep-14,20,21172,19289
02-Sep-14,21,20378,18632
02-Sep-14,22,19114,17113
02-Sep-14,23,17600,15450
02-Sep-14,24,16726,14280
03-Sep-14,1,16209,13571
03-Sep-14,2,15966,13192
03-Sep-14,3,15709,12941
03-Sep-14,4,15593,12933
03-Sep-14,5,15936,13396
03-Sep-14,6,16757,14464
03-Sep-14,7,17470,15642
03-Sep-14,8,18198,16196
03-Sep-14,9,18540,16567
03-Sep-14,10,19149,17082
03-Sep-14,11,20099,17670
03-Sep-14,12,20812,18025
03-Sep-14,13,21061,18364
03-Sep-14,14,21047,18584
03-Sep-14,15,21483,18962
03-Sep-14,16,22033,19501
03-Sep-14,17,22261,19897
03-Sep-14,18,21554,19632
03-Sep-14,19,21252,19473
03-Sep-14,20,21477,19757
03-Sep-14,21,20699,18901
03-Sep-14,22,19287,17567
03-Sep-14,23,17963,15903
03-Sep-14,24,17042,14607
04-Sep-14,1,16370,13878
04-Sep-14,2,15957,13393
04-Sep-14,3,15928,13124
04-Sep-14,4,15650,13042
04-Sep-14,5,16139,13488
04-Sep-14,6,17200,14814
04-Sep-14,7,18161,15955
04-Sep-14,8,18902,16592
04-Sep-14,9,19772,17251
04-Sep-14,10,20670,17961
04-Sep-14,11,21365,18540
04-Sep-14,12,21373,18882
04-Sep-14,13,21724,19283
04-Sep-14,14,21918,19599
04-Sep-14,15,22221,19875
04-Sep-14,16,22481,20295
04-Sep-14,17,23094,20546
04-Sep-14,18,22570,20444
04-Sep-14,19,22190,20260
04-Sep-14,20,22383,20394
04-Sep-14,21,21656,19618
04-Sep-14,22,20565,18456
04-Sep-14,23,19698,17066
04-Sep-14,24,18374,15606
05-Sep-14,1,18101,14870
05-Sep-14,2,17684,14415
05-Sep-14,3,17225,14132
05-Sep-14,4,17095,14042
05-Sep-14,5,17538,14522
05-Sep-14,6,18854,16017
05-Sep-14,7,19653,17289
05-Sep-14,8,20714,18222
05-Sep-14,9,21186,18796
05-Sep-14,10,21267,19103
05-Sep-14,11,21296,19362
05-Sep-14,12,22103,19604
05-Sep-14,13,22848,20259
05-Sep-14,14,23024,20390
05-Sep-14,15,23168,20574
05-Sep-14,16,23598,20983
05-Sep-14,17,23707,21123
05-Sep-14,18,23598,21122
05-Sep-14,19,23235,20677
05-Sep-14,20,22349,19943
05-Sep-14,21,21555,18977
05-Sep-14,22,20406,17997
05-Sep-14,23,19355,16587
05-Sep-14,24,18130,15191
06-Sep-14,1,17673,14415
06-Sep-14,2,17128,13662
06-Sep-14,3,16965,13298
06-Sep-14,4,16763,13210
06-Sep-14,5,16496,13123
06-Sep-14,6,16844,13534
06-Sep-14,7,16840,13990
06-Sep-14,8,17578,14723
06-Sep-14,9,17949,15427
06-Sep-14,10,18390,15788
06-Sep-14,11,18589,15975
06-Sep-14,12,18605,15972
06-Sep-14,13,18866,16010
06-Sep-14,14,18658,15750
06-Sep-14,15,18509,15541
06-Sep-14,16,18189,15565
06-Sep-14,17,18406,15706
06-Sep-14,18,18480,15684
06-Sep-14,19,18348,15558
06-Sep-14,20,18451,15791
06-Sep-14,21,17744,15132
06-Sep-14,22,16328,14097
06-Sep-14,23,15876,13262
06-Sep-14,24,15503,12573
07-Sep-14,1,14962,11810
07-Sep-14,2,14652,11492
07-Sep-14,3,14696,11295
07-Sep-14,4,14462,11206
07-Sep-14,5,14555,11223
07-Sep-14,6,14707,11504
07-Sep-14,7,14950,11734
07-Sep-14,8,14479,12297
07-Sep-14,9,15682,12935
07-Sep-14,10,16159,13470
07-Sep-14,11,16530,13776
07-Sep-14,12,16575,14122
07-Sep-14,13,16725,14096
07-Sep-14,14,16697,14409
07-Sep-14,15,17019,14534
07-Sep-14,16,17515,14996
07-Sep-14,17,17941,15615
07-Sep-14,18,18470,15844
07-Sep-14,19,17990,15864
07-Sep-14,20,18266,16300
07-Sep-14,21,17850,15689
07-Sep-14,22,17250,14686
07-Sep-14,23,16448,13616
07-Sep-14,24,15801,12806
08-Sep-14,1,15465,12267
08-Sep-14,2,15314,11899
08-Sep-14,3,15471,11842
08-Sep-14,4,15417,11784
08-Sep-14,5,15911,12371
08-Sep-14,6,16504,13559
08-Sep-14,7,17213,14833
08-Sep-14,8,17572,15277
08-Sep-14,9,17925,15619
08-Sep-14,10,18602,16075
08-Sep-14,11,18683,16260
08-Sep-14,12,18355,16373
08-Sep-14,13,18774,16646
08-Sep-14,14,18740,16703
08-Sep-14,15,18929,16857
08-Sep-14,16,19223,17355
08-Sep-14,17,19711,17817
08-Sep-14,18,19522,17693
08-Sep-14,19,19526,17627
08-Sep-14,20,19748,18059
08-Sep-14,21,19169,17270
08-Sep-14,22,18045,15903
08-Sep-14,23,16704,14402
08-Sep-14,24,16049,13422
09-Sep-14,1,16097,12754
09-Sep-14,2,15735,12455
09-Sep-14,3,15434,12318
09-Sep-14,4,15673,12570
09-Sep-14,5,16060,13011
09-Sep-14,6,17091,14393
09-Sep-14,7,17710,15641
09-Sep-14,8,18327,16070
09-Sep-14,9,18784,16373
09-Sep-14,10,18875,16695
09-Sep-14,11,18893,16893
09-Sep-14,12,18993,17097
09-Sep-14,13,19208,17246
09-Sep-14,14,19131,17286
09-Sep-14,15,19251,17339
09-Sep-14,16,19592,17789
09-Sep-14,17,19895,18060
09-Sep-14,18,19613,17822
09-Sep-14,19,19602,18015
09-Sep-14,20,20269,18481
09-Sep-14,21,19302,17759
09-Sep-14,22,18394,16482
09-Sep-14,23,17140,14926
09-Sep-14,24,16462,13977
10-Sep-14,1,16168,13304
10-Sep-14,2,15901,13002
10-Sep-14,3,15707,12843
10-Sep-14,4,15864,12873
10-Sep-14,5,15745,13306
10-Sep-14,6,17107,14768
10-Sep-14,7,17735,16012
10-Sep-14,8,18536,16464
10-Sep-14,9,19155,16962
10-Sep-14,10,19376,17282
10-Sep-14,11,19720,17601
10-Sep-14,12,19514,17710
10-Sep-14,13,19402,17773
10-Sep-14,14,19259,17511
10-Sep-14,15,19838,17944
10-Sep-14,16,20064,18344
10-Sep-14,17,20493,18465
10-Sep-14,18,20459,18473
10-Sep-14,19,20942,18922
10-Sep-14,20,20970,19029
10-Sep-14,21,20194,18247
10-Sep-14,22,19006,16924
10-Sep-14,23,17662,15550
10-Sep-14,24,16989,14414
11-Sep-14,1,16417,13811
11-Sep-14,2,16263,13484
11-Sep-14,3,16100,13293
11-Sep-14,4,16045,13219
11-Sep-14,5,16644,13742
11-Sep-14,6,17478,14872
11-Sep-14,7,17875,15757
11-Sep-14,8,18483,16053
11-Sep-14,9,18176,16187
11-Sep-14,10,18046,16262
11-Sep-14,11,17926,15999
11-Sep-14,12,17784,16009
11-Sep-14,13,18062,16063
11-Sep-14,14,17765,15774
11-Sep-14,15,18118,15952
11-Sep-14,16,18373,16267
11-Sep-14,17,18496,16399
11-Sep-14,18,18322,16341
11-Sep-14,19,18801,16795
11-Sep-14,20,19361,17240
11-Sep-14,21,18495,16498
11-Sep-14,22,17505,15310
11-Sep-14,23,16584,14053
11-Sep-14,24,15957,13178
12-Sep-14,1,15579,12538
12-Sep-14,2,15355,12200
12-Sep-14,3,14890,12008
12-Sep-14,4,15188,12039
12-Sep-14,5,15390,12626
12-Sep-14,6,16493,13918
12-Sep-14,7,16943,15175
12-Sep-14,8,17418,15597
12-Sep-14,9,17129,15490
12-Sep-14,10,17764,15600
12-Sep-14,11,17771,15591
12-Sep-14,12,17590,15423
12-Sep-14,13,17709,15473
12-Sep-14,14,17989,15499
12-Sep-14,15,17597,15371
12-Sep-14,16,16957,15300
12-Sep-14,17,17156,15380
12-Sep-14,18,17337,15478
12-Sep-14,19,17619,15774
12-Sep-14,20,18195,16396
12-Sep-14,21,17745,15842
12-Sep-14,22,17036,14742
12-Sep-14,23,16251,13489
12-Sep-14,24,15655,12395
13-Sep-14,1,15089,11826
13-Sep-14,2,15027,11783
13-Sep-14,3,14921,11669
13-Sep-14,4,14962,11565
13-Sep-14,5,15076,11751
13-Sep-14,6,15463,12202
13-Sep-14,7,15977,12881
13-Sep-14,8,17069,13875
13-Sep-14,9,17491,14749
13-Sep-14,10,17185,15029
13-Sep-14,11,17344,15093
13-Sep-14,12,17469,14986
13-Sep-14,13,17123,14788
13-Sep-14,14,17175,14415
13-Sep-14,15,16854,14235
13-Sep-14,16,17017,14296
13-Sep-14,17,16792,14544
13-Sep-14,18,16811,14604
13-Sep-14,19,16946,14761
13-Sep-14,20,17538,15302
13-Sep-14,21,16677,14530
13-Sep-14,22,16184,13823
13-Sep-14,23,16455,13082
13-Sep-14,24,15756,12338
14-Sep-14,1,15177,11852
14-Sep-14,2,15044,11517
14-Sep-14,3,14803,11384
14-Sep-14,4,14622,11251
14-Sep-14,5,14891,11422
14-Sep-14,6,15229,11715
14-Sep-14,7,15149,11869
14-Sep-14,8,15853,12633
14-Sep-14,9,16419,13274
14-Sep-14,10,16062,13503
14-Sep-14,11,16152,13653
14-Sep-14,12,15748,13750
14-Sep-14,13,15720,13709
14-Sep-14,14,15654,13629
14-Sep-14,15,15339,13663
14-Sep-14,16,15592,14053
14-Sep-14,17,16167,14625
14-Sep-14,18,16437,14877
14-Sep-14,19,16989,15354
14-Sep-14,20,17261,15665
14-Sep-14,21,16789,15113
14-Sep-14,22,16262,14112
14-Sep-14,23,16206,13046
14-Sep-14,24,15755,12316
15-Sep-14,1,15500,11919
15-Sep-14,2,15297,11666
15-Sep-14,3,15109,11575
15-Sep-14,4,15052,11515
15-Sep-14,5,15554,12186
15-Sep-14,6,16423,13652
15-Sep-14,7,17104,14892
15-Sep-14,8,17614,15236
15-Sep-14,9,17536,15268
15-Sep-14,10,17700,15517
15-Sep-14,11,17811,15663
15-Sep-14,12,17811,15738
15-Sep-14,13,18178,15833
15-Sep-14,14,18449,15894
15-Sep-14,15,18612,16183
15-Sep-14,16,18971,16708
15-Sep-14,17,19000,16911
15-Sep-14,18,18858,16768
15-Sep-14,19,18797,17154
15-Sep-14,20,18783,17175
15-Sep-14,21,17807,16266
15-Sep-14,22,17192,15088
15-Sep-14,23,16312,13754
15-Sep-14,24,15897,12796
16-Sep-14,1,15483,12253
16-Sep-14,2,15147,11979
16-Sep-14,3,14938,11818
16-Sep-14,4,15030,11809
16-Sep-14,5,15684,12379
16-Sep-14,6,16547,13860
16-Sep-14,7,17565,15135
16-Sep-14,8,17699,15418
16-Sep-14,9,17609,15489
16-Sep-14,10,17283,15445
16-Sep-14,11,17364,15383
16-Sep-14,12,17533,15271
16-Sep-14,13,17709,15487
16-Sep-14,14,18067,15424
16-Sep-14,15,18113,15418
16-Sep-14,16,18217,15778
16-Sep-14,17,18038,16070
16-Sep-14,18,18355,16156
16-Sep-14,19,18867,16593
16-Sep-14,20,19158,17018
16-Sep-14,21,17974,16242
16-Sep-14,22,17340,15034
16-Sep-14,23,16287,13677
16-Sep-14,24,15879,12766
17-Sep-14,1,15473,12184
17-Sep-14,2,15243,11982
17-Sep-14,3,15161,11883
17-Sep-14,4,15398,11987
