Date,Hour,Imports,Exports
23-Jul-14,14,"1,409","2,902"
23-Jul-14,15,"1,234","2,797"
23-Jul-14,16,"1,359","2,991"
23-Jul-14,17,"1,384","2,747"
23-Jul-14,18,"1,159","2,551"
23-Jul-14,19,"1,209","2,435"
23-Jul-14,20,"1,159","2,660"
23-Jul-14,21,"1,059","2,555"
23-Jul-14,22,959,"2,549"
23-Jul-14,23,23,"1,993"
23-Jul-14,24,9,"2,604"
24-Jul-14,1,40,"3,063"
24-Jul-14,2,37,"2,903"
24-Jul-14,3,36,"3,230"
24-Jul-14,4,32,"3,423"
24-Jul-14,5,36,"3,305"
24-Jul-14,6,36,"2,747"
24-Jul-14,7,861,"2,749"
24-Jul-14,8,861,"2,653"
24-Jul-14,9,970,"2,481"
24-Jul-14,10,"1,011","2,354"
24-Jul-14,11,809,"2,543"
24-Jul-14,12,959,"2,826"
24-Jul-14,13,859,"2,661"
24-Jul-14,14,859,"2,777"
24-Jul-14,15,899,"2,671"
24-Jul-14,16,"1,009","2,481"
24-Jul-14,17,"1,074","2,276"
24-Jul-14,18,"1,079","2,356"
24-Jul-14,19,"1,079","2,271"
24-Jul-14,20,"1,129","2,301"
24-Jul-14,21,"1,129","2,178"
24-Jul-14,22,"1,011","2,352"
24-Jul-14,23,140,"2,081"
24-Jul-14,24,40,"2,672"
25-Jul-14,1,41,"2,868"
25-Jul-14,2,40,"3,016"
25-Jul-14,3,41,"2,808"
25-Jul-14,4,0,"2,684"
25-Jul-14,5,41,"2,811"
25-Jul-14,6,40,"2,527"
25-Jul-14,7,997,"2,784"
25-Jul-14,8,"1,008","2,589"
25-Jul-14,9,996,"2,571"
25-Jul-14,10,996,"2,431"
25-Jul-14,11,996,"2,533"
25-Jul-14,12,996,"2,659"
25-Jul-14,13,996,"2,576"
25-Jul-14,14,"1,047","2,592"
25-Jul-14,15,"1,098","2,544"
25-Jul-14,16,"1,078","2,331"
25-Jul-14,17,"1,077","2,314"
25-Jul-14,18,"1,026","2,056"
25-Jul-14,19,"1,157","2,322"
25-Jul-14,20,"1,196","2,081"
25-Jul-14,21,"1,196","2,198"
25-Jul-14,22,"1,108","2,359"
25-Jul-14,23,357,"2,258"
25-Jul-14,24,190,"2,759"
26-Jul-14,1,21,"2,880"
26-Jul-14,2,0,"2,627"
26-Jul-14,3,0,"2,892"
26-Jul-14,4,0,"2,980"
26-Jul-14,5,0,"2,921"
26-Jul-14,6,0,"2,630"
26-Jul-14,7,0,"2,483"
26-Jul-14,8,0,"2,274"
26-Jul-14,9,0,"1,790"
26-Jul-14,10,30,"1,762"
26-Jul-14,11,500,"2,118"
26-Jul-14,12,263,"2,023"
26-Jul-14,13,261,"1,862"
26-Jul-14,14,296,"1,574"
26-Jul-14,15,243,"1,605"
26-Jul-14,16,241,"1,574"
26-Jul-14,17,261,"1,669"
26-Jul-14,18,313,"1,772"
26-Jul-14,19,261,"1,407"
26-Jul-14,20,110,"1,286"
26-Jul-14,21,491,"1,358"
26-Jul-14,22,515,"1,321"
26-Jul-14,23,287,"1,668"
26-Jul-14,24,29,"1,949"
27-Jul-14,1,109,"2,142"
27-Jul-14,2,79,"1,945"
27-Jul-14,3,30,"2,401"
27-Jul-14,4,0,"2,839"
27-Jul-14,5,0,"2,887"
27-Jul-14,6,0,"2,774"
27-Jul-14,7,0,"2,665"
27-Jul-14,8,50,"2,050"
27-Jul-14,9,395,"2,075"
27-Jul-14,10,170,"1,698"
27-Jul-14,11,474,"1,826"
27-Jul-14,12,684,"1,682"
27-Jul-14,13,440,"1,628"
27-Jul-14,14,864,"1,767"
27-Jul-14,15,864,"1,903"
27-Jul-14,16,790,"1,991"
27-Jul-14,17,"1,169","1,687"
27-Jul-14,18,"1,175","1,388"
27-Jul-14,19,"1,230","1,388"
27-Jul-14,20,825,"1,633"
27-Jul-14,21,791,"1,813"
27-Jul-14,22,522,"1,807"
27-Jul-14,23,357,"2,060"
27-Jul-14,24,90,"1,821"
28-Jul-14,1,112,"1,746"
28-Jul-14,2,107,"2,225"
28-Jul-14,3,103,"2,702"
28-Jul-14,4,95,"2,877"
28-Jul-14,5,72,"2,947"
28-Jul-14,6,60,"2,263"
28-Jul-14,7,"1,067","2,555"
28-Jul-14,8,"1,062","1,903"
28-Jul-14,9,"1,165","1,814"
28-Jul-14,10,968,"2,190"
28-Jul-14,11,"1,022","2,351"
28-Jul-14,12,956,"2,311"
28-Jul-14,13,956,"2,657"
28-Jul-14,14,"1,156","3,051"
28-Jul-14,15,"1,156","3,036"
28-Jul-14,16,"1,156","2,918"
28-Jul-14,17,"1,156","2,648"
28-Jul-14,18,"1,006","2,517"
28-Jul-14,19,"1,131","2,160"
28-Jul-14,20,"1,184","2,036"
28-Jul-14,21,"1,146","2,132"
28-Jul-14,22,"1,298","2,443"
28-Jul-14,23,0,"1,845"
28-Jul-14,24,0,"2,477"
29-Jul-14,1,0,"2,911"
29-Jul-14,2,0,"2,884"
29-Jul-14,3,0,"2,756"
29-Jul-14,4,0,"2,517"
29-Jul-14,5,0,"2,345"
29-Jul-14,6,60,"2,348"
29-Jul-14,7,"1,028","2,616"
29-Jul-14,8,"1,038","2,373"
29-Jul-14,9,992,"2,111"
29-Jul-14,10,992,"2,063"
29-Jul-14,11,"1,042","2,261"
29-Jul-14,12,992,"2,232"
29-Jul-14,13,"1,092","2,241"
29-Jul-14,14,"1,192","2,419"
29-Jul-14,15,"1,198","2,281"
29-Jul-14,16,"1,117","2,017"
29-Jul-14,17,"1,176","1,916"
29-Jul-14,18,"1,184","1,936"
29-Jul-14,19,"1,134","1,843"
29-Jul-14,20,"1,158","1,820"
29-Jul-14,21,"1,134","1,785"
29-Jul-14,22,"1,134","2,120"
29-Jul-14,23,142,"1,828"
29-Jul-14,24,0,"2,386"
30-Jul-14,1,100,"2,353"
30-Jul-14,2,100,"2,601"
30-Jul-14,3,100,"2,407"
30-Jul-14,4,100,"2,369"
30-Jul-14,5,100,"2,497"
30-Jul-14,6,100,"2,533"
30-Jul-14,7,"1,092","2,821"
30-Jul-14,8,"1,042","2,667"
30-Jul-14,9,"1,042","2,417"
30-Jul-14,10,992,"2,513"
30-Jul-14,11,992,"2,569"
30-Jul-14,12,992,"2,530"
30-Jul-14,13,"1,183","2,535"
30-Jul-14,14,"1,092","2,185"
30-Jul-14,15,992,"2,271"
30-Jul-14,16,992,"2,311"
30-Jul-14,17,"1,092","2,121"
30-Jul-14,18,992,"1,990"
30-Jul-14,19,992,"1,836"
30-Jul-14,20,"1,059","1,792"
30-Jul-14,21,"1,115","1,768"
30-Jul-14,22,992,"1,849"
30-Jul-14,23,0,"1,557"
30-Jul-14,24,0,"2,220"
31-Jul-14,1,150,"2,290"
31-Jul-14,2,150,"2,790"
31-Jul-14,3,150,"2,919"
31-Jul-14,4,150,"3,049"
31-Jul-14,5,150,"2,808"
31-Jul-14,6,150,"2,620"
31-Jul-14,7,"1,141","2,988"
31-Jul-14,8,"1,052","2,174"
31-Jul-14,9,991,"2,059"
31-Jul-14,10,991,"2,042"
31-Jul-14,11,"1,039","2,015"
31-Jul-14,12,"1,039","1,964"
31-Jul-14,13,"1,048","2,217"
31-Jul-14,14,"1,064","2,744"
31-Jul-14,15,"1,065","2,590"
31-Jul-14,16,"1,143","2,681"
31-Jul-14,17,"1,175","2,444"
31-Jul-14,18,"1,041","2,337"
31-Jul-14,19,"1,041","2,151"
31-Jul-14,20,991,"2,165"
31-Jul-14,21,"1,091","1,999"
31-Jul-14,22,991,"2,247"
31-Jul-14,23,0,"1,924"
31-Jul-14,24,0,"2,545"
01-Aug-14,1,110,"2,682"
01-Aug-14,2,68,"2,902"
01-Aug-14,3,150,"2,812"
01-Aug-14,4,150,"2,707"
01-Aug-14,5,150,"2,317"
01-Aug-14,6,150,"2,508"
01-Aug-14,7,"1,181","2,648"
01-Aug-14,8,"1,183","2,287"
01-Aug-14,9,"1,102","2,374"
01-Aug-14,10,"1,242","2,225"
01-Aug-14,11,"1,275","2,226"
01-Aug-14,12,"1,274","2,320"
01-Aug-14,13,"1,290","2,355"
01-Aug-14,14,"1,309","2,375"
01-Aug-14,15,"1,337","2,587"
01-Aug-14,16,"1,424","2,510"
01-Aug-14,17,"1,177","1,650"
01-Aug-14,18,"1,206","1,600"
01-Aug-14,19,"1,266","1,390"
01-Aug-14,20,"1,044","1,632"
01-Aug-14,21,"1,041","1,618"
01-Aug-14,22,"1,041","1,458"
01-Aug-14,23,230,"1,347"
01-Aug-14,24,100,"1,916"
02-Aug-14,1,60,"2,227"
02-Aug-14,2,80,"2,680"
02-Aug-14,3,80,"2,633"
02-Aug-14,4,150,"2,774"
02-Aug-14,5,150,"2,595"
02-Aug-14,6,150,"2,442"
02-Aug-14,7,233,"1,796"
02-Aug-14,8,150,"1,367"
02-Aug-14,9,150,"1,285"
02-Aug-14,10,305,"1,473"
02-Aug-14,11,150,"1,535"
02-Aug-14,12,457,"1,610"
02-Aug-14,13,516,"1,953"
02-Aug-14,14,310,"1,487"
02-Aug-14,15,525,"1,376"
02-Aug-14,16,237,"1,034"
02-Aug-14,17,200,979
02-Aug-14,18,150,978
02-Aug-14,19,150,954
02-Aug-14,20,150,839
02-Aug-14,21,150,790
02-Aug-14,22,372,982
02-Aug-14,23,100,"1,400"
02-Aug-14,24,100,"2,099"
03-Aug-14,1,50,"2,097"
03-Aug-14,2,19,"2,026"
03-Aug-14,3,64,"1,999"
03-Aug-14,4,60,"1,861"
03-Aug-14,5,61,"1,907"
03-Aug-14,6,60,"1,860"
03-Aug-14,7,161,"1,522"
03-Aug-14,8,270,"1,457"
03-Aug-14,9,400,"1,031"
03-Aug-14,10,261,"1,035"
03-Aug-14,11,211,"1,195"
03-Aug-14,12,236,"1,555"
03-Aug-14,13,231,"1,300"
03-Aug-14,14,241,"1,326"
03-Aug-14,15,190,"1,316"
03-Aug-14,16,170,"1,264"
03-Aug-14,17,354,"1,263"
03-Aug-14,18,290,"1,124"
03-Aug-14,19,290,"1,289"
03-Aug-14,20,429,"1,384"
03-Aug-14,21,392,"1,268"
03-Aug-14,22,316,839
03-Aug-14,23,143,"1,180"
03-Aug-14,24,129,"1,637"
04-Aug-14,1,60,"1,574"
04-Aug-14,2,50,"1,915"
04-Aug-14,3,44,"2,052"
04-Aug-14,4,40,"2,175"
04-Aug-14,5,36,"2,063"
04-Aug-14,6,0,"1,758"
04-Aug-14,7,570,"2,271"
04-Aug-14,8,"1,096","2,097"
04-Aug-14,9,"1,254","1,986"
04-Aug-14,10,"1,241","2,009"
04-Aug-14,11,"1,277","2,354"
04-Aug-14,12,"1,285","2,517"
04-Aug-14,13,"1,346","2,895"
04-Aug-14,14,"1,392","2,815"
04-Aug-14,15,"1,192","2,416"
04-Aug-14,16,"1,448","2,465"
04-Aug-14,17,"1,214","2,100"
04-Aug-14,18,"1,264","2,017"
04-Aug-14,19,"1,220","2,073"
04-Aug-14,20,"1,242","2,248"
04-Aug-14,21,"1,192","1,777"
04-Aug-14,22,"1,192","1,763"
04-Aug-14,23,401,"1,672"
04-Aug-14,24,0,"1,626"
05-Aug-14,1,72,"2,007"
05-Aug-14,2,82,"2,197"
05-Aug-14,3,81,"2,069"
05-Aug-14,4,0,"1,989"
05-Aug-14,5,0,"1,435"
05-Aug-14,6,734,"1,469"
05-Aug-14,7,"1,330","1,458"
05-Aug-14,8,"1,213","1,170"
05-Aug-14,9,"1,128","1,176"
05-Aug-14,10,"1,353","1,594"
05-Aug-14,11,"1,455","1,898"
05-Aug-14,12,"1,196","2,186"
05-Aug-14,13,"1,211","1,902"
05-Aug-14,14,"1,139","2,218"
05-Aug-14,15,"1,411","2,381"
05-Aug-14,16,"1,134","2,605"
05-Aug-14,17,"1,134","2,344"
05-Aug-14,18,"1,033","2,050"
05-Aug-14,19,"1,218","1,729"
05-Aug-14,20,"1,103","1,682"
05-Aug-14,21,"1,180","1,376"
05-Aug-14,22,"1,433","1,714"
05-Aug-14,23,751,"1,720"
05-Aug-14,24,150,"1,819"
06-Aug-14,1,80,"1,612"
06-Aug-14,2,80,"2,170"
06-Aug-14,3,80,"2,021"
06-Aug-14,4,25,"2,059"
06-Aug-14,5,2,"1,810"
06-Aug-14,6,57,"1,659"
06-Aug-14,7,"1,201","2,155"
06-Aug-14,8,"1,093","2,061"
06-Aug-14,9,"1,346","1,918"
06-Aug-14,10,"1,168","1,967"
06-Aug-14,11,"1,153","1,528"
06-Aug-14,12,"1,437","1,982"
06-Aug-14,13,"1,078","1,603"
06-Aug-14,14,"1,141","1,639"
06-Aug-14,15,763,"1,552"
06-Aug-14,16,656,"1,490"
06-Aug-14,17,"1,139","1,401"
06-Aug-14,18,"1,130","1,299"
06-Aug-14,19,"1,141","1,449"
06-Aug-14,20,"1,141","1,238"
06-Aug-14,21,"1,141","1,435"
06-Aug-14,22,"1,256","1,366"
06-Aug-14,23,999,"1,760"
06-Aug-14,24,357,"1,793"
07-Aug-14,1,25,"2,161"
07-Aug-14,2,50,"2,310"
07-Aug-14,3,51,"2,257"
07-Aug-14,4,50,"2,122"
07-Aug-14,5,50,"2,228"
07-Aug-14,6,51,"1,902"
07-Aug-14,7,"1,085","2,264"
07-Aug-14,8,"1,141","1,978"
07-Aug-14,9,"1,143","1,883"
07-Aug-14,10,"1,143","1,682"
07-Aug-14,11,"1,209","1,493"
07-Aug-14,12,"1,405","1,477"
07-Aug-14,13,"1,396","1,442"
07-Aug-14,14,"1,421","1,395"
07-Aug-14,15,"1,412","1,421"
07-Aug-14,16,"1,413","1,953"
07-Aug-14,17,"1,456","1,751"
07-Aug-14,18,"1,457","1,928"
07-Aug-14,19,"1,463","1,606"
07-Aug-14,20,"1,575","1,645"
07-Aug-14,21,"1,345","1,742"
07-Aug-14,22,"1,486","1,833"
07-Aug-14,23,850,"1,894"
07-Aug-14,24,77,"1,654"
08-Aug-14,1,0,"1,947"
08-Aug-14,2,0,"2,185"
08-Aug-14,3,0,"2,264"
08-Aug-14,4,0,"2,388"
08-Aug-14,5,0,"2,270"
08-Aug-14,6,0,"1,751"
08-Aug-14,7,"1,043","2,379"
08-Aug-14,8,"1,292","2,088"
08-Aug-14,9,"1,192","1,912"
08-Aug-14,10,"1,192","1,787"
08-Aug-14,11,"1,492","1,760"
08-Aug-14,12,"1,492","1,802"
08-Aug-14,13,"1,782","2,010"
08-Aug-14,14,"1,764","1,919"
08-Aug-14,15,"1,712","2,116"
08-Aug-14,16,"1,718","2,022"
08-Aug-14,17,"1,717","1,997"
08-Aug-14,18,"1,426","1,742"
08-Aug-14,19,"1,356","1,533"
08-Aug-14,20,"1,446","1,560"
08-Aug-14,21,"1,272","1,619"
08-Aug-14,22,"1,192","1,789"
08-Aug-14,23,50,"1,627"
08-Aug-14,24,130,"1,804"
09-Aug-14,1,0,"2,029"
09-Aug-14,2,0,"2,169"
09-Aug-14,3,0,"2,254"
09-Aug-14,4,0,"2,556"
09-Aug-14,5,0,"2,206"
09-Aug-14,6,0,"2,233"
09-Aug-14,7,0,"2,046"
09-Aug-14,8,0,"2,099"
09-Aug-14,9,450,"2,094"
09-Aug-14,10,450,"1,960"
09-Aug-14,11,534,"1,660"
09-Aug-14,12,551,"1,325"
09-Aug-14,13,677,"1,300"
09-Aug-14,14,533,"1,375"
09-Aug-14,15,899,"1,472"
09-Aug-14,16,991,"1,425"
09-Aug-14,17,951,"1,605"
09-Aug-14,18,"1,129","1,550"
09-Aug-14,19,769,"1,505"
09-Aug-14,20,805,"1,284"
09-Aug-14,21,996,"1,195"
09-Aug-14,22,689,"1,560"
09-Aug-14,23,399,"1,950"
09-Aug-14,24,184,"2,138"
10-Aug-14,1,50,"2,241"
10-Aug-14,2,50,"2,784"
10-Aug-14,3,100,"2,813"
10-Aug-14,4,50,"3,044"
10-Aug-14,5,0,"3,011"
10-Aug-14,6,0,"3,060"
10-Aug-14,7,0,"2,165"
10-Aug-14,8,0,"2,441"
10-Aug-14,9,0,"2,125"
10-Aug-14,10,200,"2,279"
10-Aug-14,11,489,"1,868"
10-Aug-14,12,591,"1,270"
10-Aug-14,13,699,"1,475"
10-Aug-14,14,986,"1,335"
10-Aug-14,15,"1,175","1,473"
10-Aug-14,16,"1,300","1,554"
10-Aug-14,17,"1,685","1,419"
10-Aug-14,18,"1,560","1,299"
10-Aug-14,19,"1,283","1,355"
10-Aug-14,20,"1,230","1,490"
10-Aug-14,21,"1,237","1,242"
10-Aug-14,22,685,"1,211"
10-Aug-14,23,434,"1,530"
10-Aug-14,24,655,"2,491"
11-Aug-14,1,51,"2,587"
11-Aug-14,2,51,"3,037"
11-Aug-14,3,0,"2,907"
11-Aug-14,4,0,"3,078"
11-Aug-14,5,0,"2,777"
11-Aug-14,6,77,"2,453"
11-Aug-14,7,"1,004","2,599"
11-Aug-14,8,"1,269","2,239"
11-Aug-14,9,"1,512","2,090"
11-Aug-14,10,"1,192","1,735"
11-Aug-14,11,792,"1,593"
11-Aug-14,12,"1,342","2,114"
11-Aug-14,13,"1,242","1,991"
11-Aug-14,14,"1,642","2,382"
11-Aug-14,15,"1,492","2,061"
11-Aug-14,16,"1,318","2,397"
11-Aug-14,17,"1,219","2,330"
11-Aug-14,18,"1,318","2,126"
11-Aug-14,19,"1,008","1,911"
11-Aug-14,20,"1,369","2,088"
11-Aug-14,21,"1,257","1,840"
11-Aug-14,22,"1,422","2,383"
11-Aug-14,23,300,"2,153"
11-Aug-14,24,0,"2,451"
12-Aug-14,1,0,"3,002"
12-Aug-14,2,0,"3,433"
12-Aug-14,3,0,"3,781"
12-Aug-14,4,0,"3,269"
12-Aug-14,5,0,"3,286"
12-Aug-14,6,0,"2,769"
12-Aug-14,7,830,"2,899"
12-Aug-14,8,"1,204","2,573"
12-Aug-14,9,"1,204","1,873"
12-Aug-14,10,"1,279","1,761"
12-Aug-14,11,"1,367","1,772"
12-Aug-14,12,"1,236","1,592"
12-Aug-14,13,"1,254","1,160"
12-Aug-14,14,"1,464","1,250"
12-Aug-14,15,"1,504","1,411"
12-Aug-14,16,"1,855","1,282"
12-Aug-14,17,"1,823","1,268"
12-Aug-14,18,"1,374","1,143"
12-Aug-14,19,"1,329","1,357"
12-Aug-14,20,"1,354","1,470"
12-Aug-14,21,"1,354","1,532"
12-Aug-14,22,"1,229","2,053"
12-Aug-14,23,754,"2,253"
12-Aug-14,24,0,"2,280"
13-Aug-14,1,0,"3,061"
13-Aug-14,2,0,"3,412"
13-Aug-14,3,0,"3,568"
13-Aug-14,4,0,"3,586"
13-Aug-14,5,0,"2,886"
13-Aug-14,6,0,"2,725"
13-Aug-14,7,200,"2,573"
13-Aug-14,8,590,"2,225"
13-Aug-14,9,"1,192","2,147"
13-Aug-14,10,"1,192","2,541"
13-Aug-14,11,"1,192","2,515"
13-Aug-14,12,"1,333","2,346"
13-Aug-14,13,"1,383","2,212"
13-Aug-14,14,"1,323","2,170"
13-Aug-14,15,"1,242","2,140"
13-Aug-14,16,"1,246","2,127"
13-Aug-14,17,"1,242","2,184"
13-Aug-14,18,"1,522","2,391"
13-Aug-14,19,"1,664","2,577"
13-Aug-14,20,"1,756","2,338"
13-Aug-14,21,"1,817","1,931"
13-Aug-14,22,"1,284","1,938"
13-Aug-14,23,115,"1,783"
13-Aug-14,24,0,"2,363"
14-Aug-14,1,150,"3,434"
14-Aug-14,2,119,"3,365"
14-Aug-14,3,128,"3,202"
14-Aug-14,4,150,"3,333"
14-Aug-14,5,150,"3,332"
14-Aug-14,6,150,"2,863"
14-Aug-14,7,408,"2,880"
14-Aug-14,8,"1,104","2,748"
14-Aug-14,9,741,"2,573"
14-Aug-14,10,"1,092","2,888"
14-Aug-14,11,"1,042","2,973"
14-Aug-14,12,"1,042","2,928"
14-Aug-14,13,"1,018","2,971"
14-Aug-14,14,"1,068","2,971"
14-Aug-14,15,"1,059","2,833"
14-Aug-14,16,"1,168","2,832"
14-Aug-14,17,"1,168","2,822"
14-Aug-14,18,"1,068","2,923"
14-Aug-14,19,"1,121","2,543"
14-Aug-14,20,"1,187","2,207"
14-Aug-14,21,"1,166","2,261"
14-Aug-14,22,689,"2,615"
14-Aug-14,23,120,"2,812"
14-Aug-14,24,0,"3,469"
15-Aug-14,1,0,"3,491"
15-Aug-14,2,0,"3,464"
15-Aug-14,3,0,"3,550"
15-Aug-14,4,0,"3,510"
15-Aug-14,5,0,"3,069"
15-Aug-14,6,0,"2,871"
15-Aug-14,7,100,"1,857"
15-Aug-14,8,158,"1,733"
15-Aug-14,9,158,"1,810"
15-Aug-14,10,158,"1,820"
15-Aug-14,11,158,"1,900"
15-Aug-14,12,158,"2,020"
15-Aug-14,13,258,"1,952"
15-Aug-14,14,158,"1,960"
15-Aug-14,15,158,"1,935"
15-Aug-14,16,586,"1,933"
15-Aug-14,17,158,"2,101"
15-Aug-14,18,530,"2,284"
15-Aug-14,19,346,"2,226"
15-Aug-14,20,481,"2,036"
15-Aug-14,21,"1,107","2,203"
15-Aug-14,22,343,"2,645"
15-Aug-14,23,0,"2,414"
15-Aug-14,24,0,"3,108"
16-Aug-14,1,0,"3,178"
16-Aug-14,2,0,"3,563"
16-Aug-14,3,0,"3,600"
16-Aug-14,4,0,"3,479"
16-Aug-14,5,0,"3,024"
16-Aug-14,6,0,"3,000"
16-Aug-14,7,0,"2,104"
16-Aug-14,8,0,"2,569"
16-Aug-14,9,0,"2,291"
16-Aug-14,10,150,"3,036"
16-Aug-14,11,349,"2,702"
16-Aug-14,12,350,"2,866"
16-Aug-14,13,300,"2,790"
16-Aug-14,14,325,"2,935"
16-Aug-14,15,350,"2,982"
16-Aug-14,16,400,"3,072"
16-Aug-14,17,300,"2,892"
16-Aug-14,18,300,"2,754"
16-Aug-14,19,100,"2,544"
16-Aug-14,20,150,"2,342"
16-Aug-14,21,200,"2,538"
16-Aug-14,22,0,"2,457"
16-Aug-14,23,0,"2,729"
16-Aug-14,24,0,"2,876"
17-Aug-14,1,0,"2,960"
17-Aug-14,2,0,"3,184"
17-Aug-14,3,0,"3,062"
17-Aug-14,4,0,"3,176"
17-Aug-14,5,0,"3,154"
17-Aug-14,6,0,"3,115"
17-Aug-14,7,0,"2,807"
17-Aug-14,8,0,"3,294"
17-Aug-14,9,59,"2,450"
17-Aug-14,10,125,"2,606"
17-Aug-14,11,200,"2,711"
17-Aug-14,12,400,"2,900"
17-Aug-14,13,400,"2,959"
17-Aug-14,14,400,"2,958"
17-Aug-14,15,300,"2,911"
17-Aug-14,16,375,"2,987"
17-Aug-14,17,325,"2,736"
17-Aug-14,18,375,"2,743"
17-Aug-14,19,400,"2,515"
17-Aug-14,20,200,"1,835"
17-Aug-14,21,200,"1,827"
17-Aug-14,22,200,"2,234"
17-Aug-14,23,0,"2,256"
17-Aug-14,24,0,"2,402"
18-Aug-14,1,0,"2,822"
18-Aug-14,2,0,"3,085"
18-Aug-14,3,0,"3,154"
18-Aug-14,4,0,"3,011"
18-Aug-14,5,0,"2,996"
18-Aug-14,6,0,"2,620"
18-Aug-14,7,887,"2,456"
18-Aug-14,8,"1,378","2,285"
18-Aug-14,9,"1,292","1,726"
18-Aug-14,10,"1,292","1,862"
18-Aug-14,11,"1,490","1,923"
18-Aug-14,12,"1,490","1,919"
18-Aug-14,13,"1,727","2,322"
18-Aug-14,14,"1,433","2,332"
18-Aug-14,15,"1,683","2,538"
18-Aug-14,16,"1,468","2,256"
18-Aug-14,17,"1,581","2,274"
18-Aug-14,18,"1,518","2,283"
18-Aug-14,19,"1,412","2,427"
18-Aug-14,20,"1,615","2,036"
18-Aug-14,21,"1,292","1,879"
18-Aug-14,22,"1,342","2,361"
18-Aug-14,23,0,"1,731"
18-Aug-14,24,206,"2,694"
19-Aug-14,1,83,"2,876"
19-Aug-14,2,0,"3,146"
19-Aug-14,3,0,"3,208"
19-Aug-14,4,0,"3,212"
19-Aug-14,5,0,"3,020"
19-Aug-14,6,0,"2,463"
19-Aug-14,7,514,"2,277"
19-Aug-14,8,954,"2,498"
19-Aug-14,9,"1,019","2,414"
19-Aug-14,10,"1,078","2,480"
19-Aug-14,11,"1,204","2,538"
19-Aug-14,12,"1,129","2,334"
19-Aug-14,13,"1,254","1,986"
19-Aug-14,14,"1,304","1,886"
19-Aug-14,15,"1,298","2,249"
19-Aug-14,16,"1,389","2,271"
19-Aug-14,17,"1,330","2,125"
19-Aug-14,18,"1,304","1,816"
19-Aug-14,19,"1,154","1,850"
19-Aug-14,20,"1,304","1,810"
19-Aug-14,21,"1,304","1,907"
19-Aug-14,22,958,"2,152"
19-Aug-14,23,0,"1,886"
19-Aug-14,24,3,"2,427"
20-Aug-14,1,150,"3,052"
20-Aug-14,2,200,"2,975"
20-Aug-14,3,191,"2,733"
20-Aug-14,4,200,"2,949"
20-Aug-14,5,179,"2,490"
20-Aug-14,6,160,"2,153"
20-Aug-14,7,"1,052","2,542"
20-Aug-14,8,"1,204","2,254"
20-Aug-14,9,"1,304","2,003"
20-Aug-14,10,"1,643","2,206"
20-Aug-14,11,"1,339","2,232"
20-Aug-14,12,"1,694","2,330"
20-Aug-14,13,"1,694","2,291"
20-Aug-14,14,"1,775","2,224"
20-Aug-14,15,"1,694","2,173"
20-Aug-14,16,"1,758","2,490"
20-Aug-14,17,"1,662","2,304"
20-Aug-14,18,"1,649","2,417"
20-Aug-14,19,"1,694","2,251"
20-Aug-14,20,"1,643","2,061"
20-Aug-14,21,"1,318","1,859"
20-Aug-14,22,"1,218","1,361"
20-Aug-14,23,388,"1,336"
20-Aug-14,24,23,"1,721"
21-Aug-14,1,350,"2,504"
21-Aug-14,2,385,"2,810"
21-Aug-14,3,129,"3,015"
21-Aug-14,4,128,"2,772"
21-Aug-14,5,128,"2,255"
21-Aug-14,6,280,"1,697"
21-Aug-14,7,"1,304","2,133"
21-Aug-14,8,"1,392","1,654"
21-Aug-14,9,"1,518","1,981"
21-Aug-14,10,"1,661","2,267"
21-Aug-14,11,"1,636","2,395"
21-Aug-14,12,"1,736","2,408"
21-Aug-14,13,"1,761","2,077"
21-Aug-14,14,"1,601","2,300"
21-Aug-14,15,"1,719","2,422"
21-Aug-14,16,"1,324","2,133"
21-Aug-14,17,"1,268","1,926"
21-Aug-14,18,"1,712","2,175"
21-Aug-14,19,"1,731","1,855"
21-Aug-14,20,"1,886","1,787"
21-Aug-14,21,"1,713","1,618"
21-Aug-14,22,"1,282","1,511"
21-Aug-14,23,844,"1,612"
21-Aug-14,24,200,"1,650"
22-Aug-14,1,231,"1,917"
22-Aug-14,2,284,"2,631"
22-Aug-14,3,133,"2,716"
22-Aug-14,4,133,"2,583"
22-Aug-14,5,131,"2,164"
22-Aug-14,6,129,"1,558"
22-Aug-14,7,100,"1,130"
22-Aug-14,8,125,755
22-Aug-14,9,"1,307","1,501"
22-Aug-14,10,777,"1,225"
22-Aug-14,11,692,"1,073"
22-Aug-14,12,725,"1,004"
22-Aug-14,13,783,992
22-Aug-14,14,785,910
22-Aug-14,15,"1,312","1,077"
22-Aug-14,16,"1,380","1,272"
22-Aug-14,17,"1,470","1,370"
22-Aug-14,18,"1,557","1,810"
22-Aug-14,19,"1,393","1,784"
22-Aug-14,20,"1,218","1,368"
22-Aug-14,21,"1,389","1,268"
22-Aug-14,22,"1,450","1,489"
22-Aug-14,23,621,"1,360"
22-Aug-14,24,318,"1,439"
23-Aug-14,1,110,"1,931"
23-Aug-14,2,116,"2,624"
23-Aug-14,3,118,"2,726"
23-Aug-14,4,114,"2,664"
23-Aug-14,5,113,"2,421"
23-Aug-14,6,113,"1,868"
23-Aug-14,7,315,"1,465"
23-Aug-14,8,467,"1,191"
23-Aug-14,9,472,"1,085"
23-Aug-14,10,556,"1,263"
23-Aug-14,11,352,"1,135"
23-Aug-14,12,418,"1,121"
23-Aug-14,13,831,"1,405"
23-Aug-14,14,671,"1,049"
